timestamp,ticksSince1970 (100ns),objectId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0,16224848799218751,0,60.0,1.777778,0.05,300.0,,
0.0046377,16224848799352671,0,-2.863319,1.593266,1.352264,3.963919,181.0581,2.159199
0.0046377,16224848799357630,1,-3.0,1.0,-0.04999998,0.0,90.0,0.0
0.0046377,16224848799357630,2,-3.0,1.0,-0.5500001,0.0,90.0,0.0
0.0046377,16224848799357630,3,-2.86332,1.593262,1.352265,14.95263,179.3687,4.97079e-07
0.0046377,16224848799362596,4,5.315893,1.477964,-7.71768,359.8823,0.001461137,359.9473
0.0046377,16224848799362596,5,1.704167,0.5387889,-0.4810369,273.8285,103.2745,200.5764
0.0046377,16224848799362596,6,-1.648837,1.034707,-8.130473,0.0,90.0,0.0
0.0046377,16224848799362596,7,4.002,0.01878849,-3.934037,-2.084408e-10,-1.067217e-07,1.941256e-19
0.0046377,16224848799362596,8,3.069809,0.5092888,-0.7405072,90.0,49.99999,0.0
0.0046377,16224848799362596,9,5.025067,0.4997745,-7.742237,0.0,0.0,0.0
0.0046377,16224848799362596,10,-6.241431,1.29634,-4.564316,7.253025e-06,270.0,-7.24833e-06
0.0046377,16224848799362596,11,-6.974835,0.01270729,-4.296039,0.0,0.0,0.0
0.0046377,16224848799362596,12,5.313667,0.4707947,-7.775237,0.0,0.0,0.0
0.0046377,16224848799362596,13,3.931665,0.7958505,-4.72404,270.1583,159.5502,200.3991
0.0046377,16224848799362596,14,4.492547,0.4270312,-7.661965,270.2084,301.6907,237.393
0.0046377,16224848799362596,15,3.7377,0.8017067,-4.231162,270.0198,179.9998,0.0
0.0046377,16224848799362596,16,4.051001,0.01878873,-5.073,-1.704723e-06,171.38,1.017219e-07
0.0046377,16224848799362596,17,1.075168,0.8827889,-5.451036,270.0,0.0,0.0
0.0046377,16224848799362596,18,2.968287,0.9029586,-4.467849,359.994,0.01670215,359.9875
0.0046377,16224848799362596,19,-1.648834,1.034707,-8.981759,0.0,90.0,0.0
0.0046377,16224848799362596,20,-1.851831,0.736201,-8.739035,-0.0004085215,90.00013,0.01697272
0.0046377,16224848799362596,21,4.425,0.01000011,-7.764,0.0,0.0,0.0
0.0046377,16224848799362596,22,-1.648836,1.034707,-7.286563,0.0,90.0,0.0
0.0046377,16224848799362596,23,-1.933835,0.01270729,-8.344038,0.0,90.0,0.0
0.0046377,16224848799362596,24,-7.731578,1.319013,-4.234358,7.24245e-06,270.0,-7.244161e-06
0.0046377,16224848799362596,25,5.190968,0.4777695,-7.635737,3.071943e-06,1.981189e-07,300.0
0.0046377,16224848799362596,26,5.228301,1.26154,-7.602,-4.829674e-06,270.0,-4.829672e-06
0.0046377,16224848799362596,27,3.791602,0.8440973,-4.544933,270.8785,205.5398,154.7894
0.0046377,16224848799362596,28,3.366771,0.7957946,-4.229161,270.239,10.66733,169.2798
0.0046377,16224848799362596,29,-2.202111,1.29634,-8.991001,6.827191e-06,2.390566e-05,-6.825309e-06
0.0046377,16224848799362596,30,-1.872601,1.319013,-8.141001,6.832095e-06,2.390566e-05,-6.834062e-06
0.0046377,16224848799362596,31,4.035325,0.7960805,-4.229395,270.2103,348.5675,191.3687
0.0046377,16224848799362596,32,3.308278,0.8646842,-4.206572,359.3375,327.8252,0.9074795
0.0046377,16224848799362596,33,4.286978,0.4318587,-7.664938,270.0,180.0002,0.0
0.0046377,16224848799362596,34,-1.872153,1.319013,-7.765295,6.839092e-06,2.390566e-05,-6.831165e-06
0.0046377,16224848799362596,35,3.511429,0.8024457,-4.723037,270.0198,-9.042273e-05,0.0
0.0046377,16224848799362596,36,-7.553578,1.319013,-4.234358,7.241699e-06,270.0,-7.250423e-06
0.0046377,16224848799362596,37,-1.648835,1.034707,-9.40909,0.0,90.0,0.0
0.0046377,16224848799362596,38,3.159878,0.8021747,-4.229737,270.0198,180.0,0.0
